original_phrase,paraphrase,approach_name,semantic_similarity,bleu,bert_score,sacre_bleu,persona
Write code to generate summaries of research papers using an LLM,Create a program that produces concise summaries of academic articles utilizing a language model.,llms,0.7272890210151672,4.65988169467104e-155,0.9789952039718628,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code to generate summaries of research papers using an LLM,Develop a script that can summarize research studies by leveraging a language processing tool.,llms,0.6531787514686584,9.257324954728539e-232,0.9770540595054626,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code to generate summaries of research papers using an LLM,Construct a piece of code designed to generate brief overviews of scholarly papers using an advanced language model.,llms,0.7402199506759644,2.99414049262426e-78,0.9785977005958557,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code to generate summaries of research papers using an LLM,Write a software solution that automatically produces summaries of research documents with the help of a language learning model.,llms,0.7133773565292358,2.258627331321157e-78,0.9804556965827942,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code to generate summaries of research papers using an LLM,Design a coding application that summarizes research findings into concise formats using a language model.,llms,0.6996273994445801,1.0832677820940877e-231,0.9732454419136047,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code for a workout tracking app that can import data from other fitness apps,Create a fitness tracking application that allows users to import data from various other workout apps.,llms,0.7432304620742798,3.231681603406294e-78,0.9897089004516602,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code for a workout tracking app that can import data from other fitness apps,Develop an application for tracking workouts that has the capability to integrate and retrieve data from different fitness applications.,llms,0.6288887858390808,5.287667392736108e-155,0.9777494668960571,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code for a workout tracking app that can import data from other fitness apps,Write an application that manages workout data and enables the importation of information from other fitness tracking platforms.,llms,0.6499636173248291,2.797353469517208e-78,0.9814237356185913,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code for a workout tracking app that can import data from other fitness apps,Design a workout monitoring app that supports data import from multiple existing fitness applications.,llms,0.7247973084449768,7.836955625110686e-155,0.9870376586914062,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code for a workout tracking app that can import data from other fitness apps,Build a fitness tracker application that can pull and consolidate data from various other health and workout apps.,llms,0.6430177092552185,7.14469699963282e-155,0.9840312600135803,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code for a workout tracking app that can import data from other fitness apps,Create a fitness application that allows users to import their workout data from various third-party health and fitness applications.,llms,0.6043301224708557,5.495419197520407e-155,0.9773550629615784,0.0,"Brad, a principal software engineer at Amazon. He has 12 years of professional software development experience and has led large-scale projects in industry. Brad has knowledge of object-oriented design, data structures, and algorithms. He also has experience designing and building large-scale systems in a multi-tiered, distributed environment. In his current role at the Amazon Device Management Systems organisation, he works on device-authentication, device-registration, device profiles and account-linking and is now working to expand to Remote Key provisioning and Passkeys. "
Write code for a workout tracking app that can import data from other fitness apps,Develop a workout tracking platform capable of integrating and synchronizing data from different fitness application sources.,llms,0.6451216340065002,3.1476699889714443e-78,0.976095974445343,0.0,"Brad, a principal software engineer at Amazon. He has 12 years of professional software development experience and has led large-scale projects in industry. Brad has knowledge of object-oriented design, data structures, and algorithms. He also has experience designing and building large-scale systems in a multi-tiered, distributed environment. In his current role at the Amazon Device Management Systems organisation, he works on device-authentication, device-registration, device profiles and account-linking and is now working to expand to Remote Key provisioning and Passkeys. "
Write code for a workout tracking app that can import data from other fitness apps,Construct a fitness tracking app designed to aggregate and import workout metrics from other exercise monitoring applications.,llms,0.6755773425102234,7.132993934962216e-155,0.9814598560333252,0.0,"Brad, a principal software engineer at Amazon. He has 12 years of professional software development experience and has led large-scale projects in industry. Brad has knowledge of object-oriented design, data structures, and algorithms. He also has experience designing and building large-scale systems in a multi-tiered, distributed environment. In his current role at the Amazon Device Management Systems organisation, he works on device-authentication, device-registration, device profiles and account-linking and is now working to expand to Remote Key provisioning and Passkeys. "
Write code for a workout tracking app that can import data from other fitness apps,Build a health and fitness application that provides functionality for users to fetch and consolidate workout data from various external fitness tools.,llms,0.6960927844047546,5.115747450649589e-155,0.9768407940864563,0.0,"Brad, a principal software engineer at Amazon. He has 12 years of professional software development experience and has led large-scale projects in industry. Brad has knowledge of object-oriented design, data structures, and algorithms. He also has experience designing and building large-scale systems in a multi-tiered, distributed environment. In his current role at the Amazon Device Management Systems organisation, he works on device-authentication, device-registration, device profiles and account-linking and is now working to expand to Remote Key provisioning and Passkeys. "
Write code for a workout tracking app that can import data from other fitness apps,Design a workout tracker that features the ability to import data from multiple existing fitness applications for a comprehensive analysis of physical activities.,llms,0.739215075969696,2.767152937577739e-78,0.9820257425308228,0.0,"Brad, a principal software engineer at Amazon. He has 12 years of professional software development experience and has led large-scale projects in industry. Brad has knowledge of object-oriented design, data structures, and algorithms. He also has experience designing and building large-scale systems in a multi-tiered, distributed environment. In his current role at the Amazon Device Management Systems organisation, he works on device-authentication, device-registration, device profiles and account-linking and is now working to expand to Remote Key provisioning and Passkeys. "
Write code for a workout tracking app that can import data from other fitness apps,Create a program for an application that allows users to track their workouts and enables them to bring in data from various fitness applications.,llms,0.5227669477462769,4.717068855239749e-155,0.9774796366691589,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code for a workout tracking app that can import data from other fitness apps,Develop a software solution that focuses on recording exercise activities and can incorporate information from other fitness tracking apps.,llms,0.6745014786720276,2.6859756925467676e-78,0.9845385551452637,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code for a workout tracking app that can import data from other fitness apps,Construct a workout tracking application that features the ability to gather and use data from other fitness-related applications.,llms,0.6112070679664612,3.826170841813515e-78,0.9788170456886292,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code for a workout tracking app that can import data from other fitness apps,Design a workout management app that can retrieve and utilize data from different fitness programs for better tracking.,llms,0.8155927658081055,3.51748576721047e-78,0.9856488108634949,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code for a workout tracking app that can import data from other fitness apps,Build an application meant for monitoring workouts which includes functionality to import activity data from several other fitness apps.,llms,0.706242561340332,2.874927559528803e-78,0.9855898022651672,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code to simulate multiple lifts operating in a skyscraper,Create a program that models the operation of several elevators within a tall building.,llms,0.6310096383094788,9.257324954728539e-232,0.9770157933235168,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code to simulate multiple lifts operating in a skyscraper,Develop a simulation for managing multiple elevator systems in a high-rise structure.,llms,0.6081522703170776,5.554837769749797e-155,0.9806247353553772,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code to simulate multiple lifts operating in a skyscraper,Implement code to emulate the functioning of numerous lifts in a skyscraper environment.,llms,0.7677882313728333,3.6799428630948515e-78,0.9849877953529358,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code to simulate multiple lifts operating in a skyscraper,Design a software solution to represent the behavior of various elevators servicing a tall building.,llms,0.7482842803001404,1.0832677820940877e-231,0.976604700088501,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code to simulate multiple lifts operating in a skyscraper,Write a script to illustrate the interactions of multiple lifts operating throughout a skyscraper.,llms,0.8499249815940857,3.6170146665513074e-78,0.9869753122329712,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code to simulate multiple lifts operating in a skyscraper,Develop a program that models the operation of several elevators within a high-rise building.,llms,0.5823708772659302,9.257324954728539e-232,0.9759531021118164,0.0,"Brad, a principal software engineer at Amazon. He has 12 years of professional software development experience and has led large-scale projects in industry. Brad has knowledge of object-oriented design, data structures, and algorithms. He also has experience designing and building large-scale systems in a multi-tiered, distributed environment. In his current role at the Amazon Device Management Systems organisation, he works on device-authentication, device-registration, device profiles and account-linking and is now working to expand to Remote Key provisioning and Passkeys. "
Write code to simulate multiple lifts operating in a skyscraper,Create a simulation to represent the functioning of multiple lifts in a skyscraper environment.,llms,0.7430887818336487,3.480275084383042e-78,0.9860714673995972,0.0,"Brad, a principal software engineer at Amazon. He has 12 years of professional software development experience and has led large-scale projects in industry. Brad has knowledge of object-oriented design, data structures, and algorithms. He also has experience designing and building large-scale systems in a multi-tiered, distributed environment. In his current role at the Amazon Device Management Systems organisation, he works on device-authentication, device-registration, device profiles and account-linking and is now working to expand to Remote Key provisioning and Passkeys. "
Write code to simulate multiple lifts operating in a skyscraper,Implement code that simulates the behavior of numerous elevators serving various floors in a tall building.,llms,0.6641283631324768,4.83404070852666e-155,0.9755373597145081,0.0,"Brad, a principal software engineer at Amazon. He has 12 years of professional software development experience and has led large-scale projects in industry. Brad has knowledge of object-oriented design, data structures, and algorithms. He also has experience designing and building large-scale systems in a multi-tiered, distributed environment. In his current role at the Amazon Device Management Systems organisation, he works on device-authentication, device-registration, device profiles and account-linking and is now working to expand to Remote Key provisioning and Passkeys. "
Write code to simulate multiple lifts operating in a skyscraper,Construct a system that mimics the operation of various lifts operating in a vertical structure like a skyscraper.,llms,0.7002872228622437,0.14400124446705304,0.9817814230918884,0.14400124549865723,"Brad, a principal software engineer at Amazon. He has 12 years of professional software development experience and has led large-scale projects in industry. Brad has knowledge of object-oriented design, data structures, and algorithms. He also has experience designing and building large-scale systems in a multi-tiered, distributed environment. In his current role at the Amazon Device Management Systems organisation, he works on device-authentication, device-registration, device profiles and account-linking and is now working to expand to Remote Key provisioning and Passkeys. "
Write code to simulate multiple lifts operating in a skyscraper,Design a simulation for coordinating and managing multiple elevators in a multi-story building setting.,llms,0.5709470510482788,5.157006819435075e-155,0.9712503552436829,0.0,"Brad, a principal software engineer at Amazon. He has 12 years of professional software development experience and has led large-scale projects in industry. Brad has knowledge of object-oriented design, data structures, and algorithms. He also has experience designing and building large-scale systems in a multi-tiered, distributed environment. In his current role at the Amazon Device Management Systems organisation, he works on device-authentication, device-registration, device profiles and account-linking and is now working to expand to Remote Key provisioning and Passkeys. "
Write code to simulate multiple lifts operating in a skyscraper,Create a program that mimics the functioning of several elevators in a tall building.,llms,0.6062403321266174,4.65988169467104e-155,0.9767717719078064,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code to simulate multiple lifts operating in a skyscraper,Develop a script to represent multiple elevators working within a skyscraper environment.,llms,0.8215880990028381,5.969061643530969e-155,0.9846658110618591,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code to simulate multiple lifts operating in a skyscraper,Construct code that simulates the operation of various lifts in a high-rise structure.,llms,0.5462753176689148,5.74340400309589e-155,0.9789605140686035,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code to simulate multiple lifts operating in a skyscraper,Design a piece of software to model how different elevators would operate in a large tower.,llms,0.7217026948928833,4.83404070852666e-155,0.9794116020202637,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code to simulate multiple lifts operating in a skyscraper,Write a set of instructions to depict several lifts functioning simultaneously in a skyscraper setting.,llms,0.8350829482078552,2.9857029691673486e-78,0.9863778948783875,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code to implement a controller system for a network of ATMs,Create a software module to manage and coordinate a network of ATM machines.,llms,0.6993568539619446,3.1770419500663857e-78,0.9830178022384644,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code to implement a controller system for a network of ATMs,"Develop code that serves as the controller for multiple ATMs, ensuring efficient operation and management.",llms,0.5749984383583069,1.268852357850863e-231,0.977099597454071,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code to implement a controller system for a network of ATMs,Implement a system to oversee and regulate the functionalities of a network of automated teller machines.,llms,0.7759648561477661,3.271341557643298e-78,0.9731177091598511,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code to implement a controller system for a network of ATMs,Build a controller application to handle interactions and communications within a group of ATMs.,llms,0.7370596528053284,7.293108985295422e-155,0.9784432053565979,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code to implement a controller system for a network of ATMs,"Write a program to control and monitor a series of ATMs, facilitating their operational processes.",llms,0.6147646307945251,5.74867560479262e-155,0.9772728085517883,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code to implement a controller system for a network of ATMs,Develop a control system to manage a network of automated teller machines (ATMs).,llms,0.6860353350639343,3.103010873451748e-78,0.9767907857894897,0.0,"Brad, a principal software engineer at Amazon. He has 12 years of professional software development experience and has led large-scale projects in industry. Brad has knowledge of object-oriented design, data structures, and algorithms. He also has experience designing and building large-scale systems in a multi-tiered, distributed environment. In his current role at the Amazon Device Management Systems organisation, he works on device-authentication, device-registration, device profiles and account-linking and is now working to expand to Remote Key provisioning and Passkeys. "
Write code to implement a controller system for a network of ATMs,Create software that operates as a controller for a distributed network of ATMs.,llms,0.7455846667289734,4.1097221129325703e-78,0.9865384697914124,0.0,"Brad, a principal software engineer at Amazon. He has 12 years of professional software development experience and has led large-scale projects in industry. Brad has knowledge of object-oriented design, data structures, and algorithms. He also has experience designing and building large-scale systems in a multi-tiered, distributed environment. In his current role at the Amazon Device Management Systems organisation, he works on device-authentication, device-registration, device profiles and account-linking and is now working to expand to Remote Key provisioning and Passkeys. "
Write code to implement a controller system for a network of ATMs,Implement a management solution for overseeing the operations of multiple ATMs in a networked environment.,llms,0.7758365273475647,5.931400068694656e-155,0.9814070463180542,0.0,"Brad, a principal software engineer at Amazon. He has 12 years of professional software development experience and has led large-scale projects in industry. Brad has knowledge of object-oriented design, data structures, and algorithms. He also has experience designing and building large-scale systems in a multi-tiered, distributed environment. In his current role at the Amazon Device Management Systems organisation, he works on device-authentication, device-registration, device profiles and account-linking and is now working to expand to Remote Key provisioning and Passkeys. "
Write code to implement a controller system for a network of ATMs,Design a system to facilitate the coordination and control of various ATMs within a network.,llms,0.7736539840698242,6.164444051541174e-155,0.98106849193573,0.0,"Brad, a principal software engineer at Amazon. He has 12 years of professional software development experience and has led large-scale projects in industry. Brad has knowledge of object-oriented design, data structures, and algorithms. He also has experience designing and building large-scale systems in a multi-tiered, distributed environment. In his current role at the Amazon Device Management Systems organisation, he works on device-authentication, device-registration, device profiles and account-linking and is now working to expand to Remote Key provisioning and Passkeys. "
Write code to implement a controller system for a network of ATMs,Construct a centralized controller that handles the functionalities of a network comprising several ATMs.,llms,0.6284470558166504,6.13274920178966e-155,0.981131911277771,0.0,"Brad, a principal software engineer at Amazon. He has 12 years of professional software development experience and has led large-scale projects in industry. Brad has knowledge of object-oriented design, data structures, and algorithms. He also has experience designing and building large-scale systems in a multi-tiered, distributed environment. In his current role at the Amazon Device Management Systems organisation, he works on device-authentication, device-registration, device profiles and account-linking and is now working to expand to Remote Key provisioning and Passkeys. "
Write code to implement a controller system for a network of ATMs,Create a program to manage a system that connects multiple ATMs.,llms,0.6405532956123352,1.4637115948630222e-231,0.983751654624939,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code to implement a controller system for a network of ATMs,Develop software to oversee and regulate a network of automatic teller machines.,llms,0.6943199634552002,3.191385619211647e-78,0.9762718081474304,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code to implement a controller system for a network of ATMs,Write a set of instructions for controlling a group of ATMs working together.,llms,0.6565876603126526,6.356121367760845e-155,0.9838517904281616,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code to implement a controller system for a network of ATMs,Design a digital system that coordinates the operations of several ATMs.,llms,0.5518049001693726,1.384292958842266e-231,0.9829614162445068,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code to implement a controller system for a network of ATMs,Build an application to facilitate the management of a network of cash machines.,llms,0.8140126466751099,3.00466076572634e-78,0.9859145283699036,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code for a three-player game of Tetris,Create a program for a Tetris game that accommodates three players simultaneously.,llms,0.4851590096950531,5.969061643530969e-155,0.986900269985199,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code for a three-player game of Tetris,Develop code to enable a multiplayer Tetris experience for three participants.,llms,0.5224698185920715,1.384292958842266e-231,0.9861562252044678,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code for a three-player game of Tetris,Implement a Tetris game that allows three players to compete against each other.,llms,0.37837862968444824,1.2395288183339461e-231,0.9803532361984253,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code for a three-player game of Tetris,Write a script to set up a three-player version of the classic Tetris game.,llms,0.758479654788971,6.13274920178966e-155,0.9905605316162109,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code for a three-player game of Tetris,Construct a three-player Tetris game using appropriate coding techniques.,llms,0.6318777203559875,6.8489908526642754e-155,0.9889862537384033,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code for a three-player game of Tetris,Create a program that implements a multiplayer Tetris game designed for three participants.,llms,0.5262723565101624,1.331960397810445e-231,0.985936164855957,0.0,"Brad, a principal software engineer at Amazon. He has 12 years of professional software development experience and has led large-scale projects in industry. Brad has knowledge of object-oriented design, data structures, and algorithms. He also has experience designing and building large-scale systems in a multi-tiered, distributed environment. In his current role at the Amazon Device Management Systems organisation, he works on device-authentication, device-registration, device profiles and account-linking and is now working to expand to Remote Key provisioning and Passkeys. "
Write code for a three-player game of Tetris,Develop code to facilitate a three-player version of the classic Tetris game.,llms,0.7958388328552246,6.60585259847259e-155,0.9911856651306152,0.0,"Brad, a principal software engineer at Amazon. He has 12 years of professional software development experience and has led large-scale projects in industry. Brad has knowledge of object-oriented design, data structures, and algorithms. He also has experience designing and building large-scale systems in a multi-tiered, distributed environment. In his current role at the Amazon Device Management Systems organisation, he works on device-authentication, device-registration, device profiles and account-linking and is now working to expand to Remote Key provisioning and Passkeys. "
Write code for a three-player game of Tetris,Construct a three-person Tetris game within a programming environment.,llms,0.7187698483467102,1.3483065280626046e-231,0.9870448708534241,0.0,"Brad, a principal software engineer at Amazon. He has 12 years of professional software development experience and has led large-scale projects in industry. Brad has knowledge of object-oriented design, data structures, and algorithms. He also has experience designing and building large-scale systems in a multi-tiered, distributed environment. In his current role at the Amazon Device Management Systems organisation, he works on device-authentication, device-registration, device profiles and account-linking and is now working to expand to Remote Key provisioning and Passkeys. "
Write code for a three-player game of Tetris,Implement a Tetris game that supports simultaneous play for three players.,llms,0.4839404225349426,1.384292958842266e-231,0.9851257801055908,0.0,"Brad, a principal software engineer at Amazon. He has 12 years of professional software development experience and has led large-scale projects in industry. Brad has knowledge of object-oriented design, data structures, and algorithms. He also has experience designing and building large-scale systems in a multi-tiered, distributed environment. In his current role at the Amazon Device Management Systems organisation, he works on device-authentication, device-registration, device profiles and account-linking and is now working to expand to Remote Key provisioning and Passkeys. "
Write code for a three-player game of Tetris,Write a script for a Tetris game where three users can compete against each other.,llms,0.5833998918533325,5.667113443314699e-155,0.9827561974525452,0.0,"Brad, a principal software engineer at Amazon. He has 12 years of professional software development experience and has led large-scale projects in industry. Brad has knowledge of object-oriented design, data structures, and algorithms. He also has experience designing and building large-scale systems in a multi-tiered, distributed environment. In his current role at the Amazon Device Management Systems organisation, he works on device-authentication, device-registration, device profiles and account-linking and is now working to expand to Remote Key provisioning and Passkeys. "
Write code for a three-player game of Tetris,Create a program that allows three players to compete in a game of Tetris.,llms,0.4684227406978607,2.841632707086713e-78,0.9881250858306885,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code for a three-player game of Tetris,Develop a code for a Tetris game designed for three participants to play simultaneously.,llms,0.5572221279144287,3.00466076572634e-78,0.9891080260276794,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code for a three-player game of Tetris,Construct a script that enables three players to enjoy a game of Tetris together.,llms,0.3645316958427429,2.841632707086713e-78,0.9883777499198914,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code for a three-player game of Tetris,Write a set of instructions for a Tetris game that accommodates three players.,llms,0.5473007559776306,6.356121367760845e-155,0.987924337387085,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code for a three-player game of Tetris,Design coding that facilitates a three-player version of the classic game Tetris.,llms,0.6806081533432007,6.311514251575017e-155,0.9889099597930908,0.0,"Harold, an English teacher who has never used a programming language. He understands how to use Excel and basic word processing on a computer but has no knowledge of data structures, programming, or computing concepts."
Write code to evaluate a chess position,Create a program that analyzes a given chess position for strengths and weaknesses.,llms,0.5315647721290588,5.3448396730677054e-155,0.9726253151893616,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code to evaluate a chess position,Develop a function to assess the current state of a chess game.,llms,0.7664887309074402,5.554837769749797e-155,0.9826595783233643,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code to evaluate a chess position,Write a script to evaluate the tactical and strategic advantages in a specific chess setup.,llms,0.5954733490943909,5.667113443314699e-155,0.9824165105819702,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code to evaluate a chess position,Construct code that determines the viability of moves from the present configuration of a chessboard.,llms,0.4585937559604645,1.0832677820940877e-231,0.9777193665504456,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code to evaluate a chess position,Implement a solution to assess and score a chess position based on potential outcomes.,llms,0.6595259308815002,2.841632707086713e-78,0.9789184331893921,0.0,"John, a junior software engineer. He studied computer science for his undergraduate degree at the University of Bristol and recently graduated. He did an internship in a small startup at the end of his third year where he assisted senior developers to build a tool that helped companies to track and manage their inventory. He has experience with Python, AWS, and unit testing."
Write code to evaluate a chess position,Develop a program that analyzes a given chess position and provides an evaluation.,llms,0.6386334300041199,5.3448396730677054e-155,0.9766629934310913,0.0,"Brad, a principal software engineer at Amazon. He has 12 years of professional software development experience and has led large-scale projects in industry. Brad has knowledge of object-oriented design, data structures, and algorithms. He also has experience designing and building large-scale systems in a multi-tiered, distributed environment. In his current role at the Amazon Device Management Systems organisation, he works on device-authentication, device-registration, device profiles and account-linking and is now working to expand to Remote Key provisioning and Passkeys. "
Write code to evaluate a chess position,Create a function to assess the state of a chessboard and output its evaluation.,llms,0.7134671807289124,1.1008876702055895e-231,0.9771020412445068,0.0,"Brad, a principal software engineer at Amazon. He has 12 years of professional software development experience and has led large-scale projects in industry. Brad has knowledge of object-oriented design, data structures, and algorithms. He also has experience designing and building large-scale systems in a multi-tiered, distributed environment. In his current role at the Amazon Device Management Systems organisation, he works on device-authentication, device-registration, device profiles and account-linking and is now working to expand to Remote Key provisioning and Passkeys. "
